timestamp(s),px(m),py(m),pz(m),qw,qx,qy,qz
320393.783738,-8.173626,5.072034,0.574928,0.687400,-0.721791,0.040456,-0.069737
320393.817557,-8.177513,5.121272,0.571514,0.688244,-0.720558,0.042597,-0.072811
320393.851377,-8.180374,5.160934,0.569866,0.687730,-0.720288,0.048821,-0.076349
320393.885196,-8.183274,5.209614,0.569949,0.688177,-0.718896,0.053858,-0.081858
320393.919016,-8.186887,5.247806,0.569744,0.688022,-0.718894,0.052174,-0.084228
320393.952836,-8.197787,5.282714,0.571900,0.682919,-0.724264,0.047530,-0.082486
320393.986655,-8.202590,5.324312,0.580381,0.681369,-0.725477,0.050564,-0.082844
320394.020475,-8.201034,5.366474,0.591077,0.682315,-0.723848,0.057845,-0.084525
320394.054295,-8.197838,5.403817,0.599385,0.684632,-0.721066,0.060564,-0.087611
320394.088115,-8.196232,5.443999,0.604454,0.684499,-0.721465,0.058060,-0.087052
320394.121934,-8.195334,5.484112,0.609129,0.684259,-0.722360,0.056027,-0.082744
320394.155754,-8.196720,5.532166,0.608601,0.684516,-0.722202,0.056928,-0.081371
320394.189573,-8.195247,5.569989,0.608432,0.685018,-0.721425,0.058369,-0.083001
320394.223393,-8.192146,5.619081,0.601616,0.683931,-0.721990,0.059477,-0.086201
320394.257213,-8.192931,5.657813,0.595975,0.680492,-0.724561,0.060554,-0.090972
320394.291032,-8.189635,5.683302,0.587963,0.677029,-0.727126,0.062655,-0.094837
320394.324852,-8.186783,5.720024,0.578597,0.675410,-0.728694,0.063617,-0.093697
320394.358672,-8.181944,5.760854,0.567427,0.676125,-0.728884,0.061106,-0.088593
320394.392492,-8.178041,5.807152,0.558327,0.676990,-0.729272,0.056744,-0.081402
320394.426311,-8.169446,5.860550,0.550621,0.679000,-0.728236,0.052473,-0.076668
320394.460131,-8.157587,5.920454,0.546032,0.681905,-0.725696,0.049307,-0.077070
320394.493951,-8.146066,5.971351,0.542947,0.684280,-0.723466,0.046112,-0.078942
320394.527770,-8.142075,6.024392,0.541404,0.683675,-0.724115,0.041188,-0.080927
320394.561590,-8.137088,6.078455,0.543891,0.680627,-0.727050,0.038787,-0.081493
320394.595410,-8.129641,6.127807,0.549696,0.679593,-0.727931,0.038540,-0.082369
320394.629229,-8.121116,6.164005,0.558338,0.678969,-0.728702,0.033165,-0.083039
320394.663049,-8.120713,6.218112,0.563245,0.678473,-0.730036,0.024888,-0.078115
320394.696869,-8.118280,6.259986,0.572481,0.675017,-0.734274,0.021036,-0.068921
320394.730689,-8.116814,6.299684,0.581333,0.673313,-0.736368,0.021694,-0.062778
320394.764508,-8.113628,6.344137,0.587818,0.673754,-0.736219,0.023293,-0.059110
320394.798328,-8.110388,6.396449,0.588785,0.676434,-0.733887,0.024471,-0.056994
320394.832147,-8.105055,6.451915,0.588760,0.680617,-0.730083,0.023291,-0.056543
320394.865967,-8.100437,6.503499,0.589689,0.685132,-0.726041,0.020138,-0.055260
320394.899787,-8.098085,6.549398,0.587058,0.688989,-0.722594,0.019381,-0.052698
320394.933606,-8.098409,6.586449,0.583534,0.691730,-0.720168,0.021809,-0.048904
320394.967426,-8.099802,6.622124,0.579612,0.692800,-0.719293,0.025109,-0.044897
320395.001246,-8.100838,6.661523,0.575812,0.692675,-0.719433,0.028661,-0.042388
320395.035066,-8.103345,6.689501,0.570095,0.692514,-0.719344,0.030690,-0.045028
320395.068885,-8.106073,6.710097,0.565277,0.689026,-0.722336,0.030872,-0.050210
320395.102705,-8.107869,6.726203,0.563764,0.683293,-0.727781,0.029039,-0.051004
320395.136525,-8.100792,6.773010,0.567392,0.676612,-0.733876,0.033359,-0.050085
320395.170344,-8.091435,6.831039,0.576235,0.673814,-0.735545,0.044105,-0.054810
320395.204164,-8.081848,6.866805,0.583708,0.673998,-0.734105,0.050797,-0.065085
320395.237984,-8.076618,6.904334,0.589498,0.675770,-0.731650,0.051317,-0.073416
320395.271803,-8.073560,6.949268,0.592817,0.675245,-0.732197,0.050325,-0.073483
320395.305623,-8.067933,6.981335,0.596139,0.672192,-0.735412,0.050751,-0.068929
320395.339443,-8.057993,7.015846,0.600211,0.670014,-0.737432,0.053284,-0.066602
320395.373263,-8.045065,7.049828,0.601539,0.671248,-0.735944,0.057130,-0.067447
320395.407082,-8.028827,7.075467,0.599114,0.670569,-0.735852,0.061972,-0.070845
320395.440902,-8.012817,7.106227,0.594316,0.669372,-0.735887,0.067996,-0.076076
320395.474721,-8.000417,7.145400,0.586761,0.668638,-0.735641,0.073447,-0.079757
320395.508541,-7.988490,7.192076,0.577316,0.667946,-0.736121,0.074795,-0.079871
320395.542361,-7.977593,7.238975,0.566911,0.668327,-0.736604,0.070603,-0.075954
320395.576180,-7.961541,7.274654,0.557808,0.666736,-0.738957,0.065321,-0.071680
320395.610000,-7.942770,7.316952,0.553139,0.666610,-0.739209,0.060960,-0.074057
320395.643820,-7.924455,7.352153,0.550575,0.669970,-0.736027,0.058889,-0.077053
320395.677640,-7.904925,7.389891,0.552115,0.671826,-0.734212,0.059185,-0.077969
320395.711459,-7.887887,7.444084,0.554388,0.671457,-0.734670,0.060200,-0.076033
320395.745279,-7.873084,7.493787,0.560962,0.668359,-0.738024,0.063449,-0.067760
320395.779098,-7.857231,7.525788,0.571729,0.665516,-0.740956,0.065638,-0.061350
320395.812918,-7.839231,7.554237,0.580705,0.664332,-0.742130,0.065039,-0.060629
320395.846738,-7.819757,7.587605,0.587184,0.663514,-0.742848,0.062847,-0.063056
320395.880558,-7.801316,7.632110,0.591212,0.662984,-0.743154,0.062218,-0.065593
320395.914377,-7.785469,7.675683,0.594404,0.663312,-0.742965,0.061437,-0.065158
320395.948197,-7.768790,7.726886,0.596196,0.663428,-0.743380,0.056922,-0.063317
320395.982017,-7.753581,7.774928,0.595883,0.665585,-0.742087,0.048700,-0.062705
320396.015836,-7.738266,7.825552,0.593528,0.669546,-0.738965,0.041323,-0.062700
320396.049656,-7.723531,7.877976,0.589883,0.673273,-0.735762,0.036605,-0.063390
320396.083476,-7.712731,7.931530,0.583905,0.676911,-0.732700,0.029270,-0.063910
320396.117295,-7.702630,7.964808,0.577399,0.681188,-0.729193,0.020109,-0.062100
320396.151115,-7.694142,8.000289,0.571219,0.684529,-0.726829,0.012585,-0.054612
320396.184935,-7.681232,8.050290,0.565620,0.685106,-0.726920,0.009171,-0.046180
320396.218754,-7.672835,8.093731,0.561146,0.685634,-0.726816,0.007610,-0.039835
320396.252574,-7.664184,8.136793,0.559246,0.683586,-0.729170,0.004427,-0.031635
320396.286394,-7.653862,8.178551,0.558903,0.680462,-0.732393,0.002929,-0.023748
320396.320214,-7.630030,8.224054,0.562106,0.675317,-0.737243,0.010043,-0.017885
320396.354033,-7.612443,8.266016,0.567128,0.673588,-0.738513,0.023412,-0.018172
320396.387853,-7.593053,8.299651,0.573141,0.672637,-0.738722,0.035970,-0.023557
320396.421672,-7.577027,8.339438,0.576647,0.672438,-0.738479,0.042062,-0.026590
320396.455492,-7.562220,8.373835,0.579630,0.670452,-0.740371,0.041615,-0.024751
320396.489312,-7.546379,8.408179,0.581871,0.670847,-0.740107,0.040750,-0.023359
320396.523131,-7.526174,8.446783,0.582457,0.670827,-0.740035,0.040784,-0.025991
320396.556951,-7.506668,8.489486,0.578739,0.672268,-0.738563,0.040355,-0.030834
320396.590771,-7.492498,8.505638,0.578709,0.672704,-0.738120,0.040206,-0.032126
320396.624591,-7.478415,8.544587,0.575710,0.673909,-0.737153,0.039569,-0.029754
320396.658410,-7.464100,8.581002,0.569946,0.675239,-0.736413,0.034076,-0.024231
320396.692230,-7.447732,8.603683,0.565817,0.677180,-0.735247,0.023755,-0.016610
320396.726050,-7.430501,8.656924,0.564253,0.680357,-0.732670,0.014606,-0.009798
320396.759869,-7.410470,8.689018,0.557177,0.683676,-0.729696,0.009517,-0.006454
320396.793689,-7.388021,8.746444,0.549003,0.688202,-0.725474,0.005575,-0.005837
320396.827509,-7.362752,8.787258,0.547439,0.690128,-0.723683,-0.000304,-0.002406
320396.861328,-7.338953,8.815771,0.545890,0.688912,-0.724766,-0.009077,0.005717
320396.895148,-7.312904,8.849383,0.546111,0.684348,-0.728783,-0.017352,0.015549
320396.928968,-7.286302,8.876621,0.548520,0.681088,-0.731467,-0.023512,0.022858
320396.962788,-7.258610,8.907313,0.550038,0.681041,-0.731052,-0.032005,0.026867
320396.996607,-7.229619,8.931811,0.550377,0.681088,-0.730615,-0.038603,0.028810
320397.030427,-7.203080,8.962991,0.551832,0.679444,-0.731881,-0.042412,0.030113
320397.064246,-7.177454,9.001691,0.552881,0.677846,-0.733009,-0.044901,0.034743
320397.098066,-7.152113,9.037623,0.553456,0.676076,-0.734129,-0.047364,0.041628
320397.131886,-7.128543,9.068062,0.554176,0.674230,-0.735252,-0.051237,0.046839
320397.165705,-7.100446,9.112492,0.552719,0.672385,-0.736554,-0.055506,0.048012
320397.199525,-7.079350,9.138660,0.552599,0.674531,-0.734602,-0.056781,0.046300
320397.233345,-7.054719,9.175290,0.551655,0.675015,-0.734365,-0.055234,0.044855
320397.267165,-7.038662,9.201391,0.550810,0.676428,-0.733098,-0.053345,0.046556
320397.300984,-7.026460,9.215722,0.543183,0.677235,-0.732021,-0.054649,0.050108
320397.334804,-7.012111,9.235744,0.538622,0.676444,-0.732106,-0.060032,0.053296
320397.368623,-6.991011,9.276915,0.532604,0.675803,-0.732383,-0.064987,0.051796
320397.402443,-6.974178,9.308268,0.528648,0.677147,-0.731256,-0.067848,0.046183
320397.436263,-6.964301,9.320531,0.528079,0.676812,-0.731551,-0.069955,0.043179
320397.470082,-6.957861,9.325404,0.530418,0.674450,-0.733411,-0.071516,0.045944
320397.503902,-6.946518,9.343901,0.534276,0.671214,-0.736194,-0.070563,0.050119
320397.537722,-6.927990,9.378965,0.538809,0.670220,-0.737568,-0.064683,0.051140
320397.571542,-6.911659,9.408149,0.542897,0.669512,-0.738887,-0.057539,0.049899
320397.605361,-6.901625,9.419939,0.545915,0.669244,-0.739321,-0.054475,0.050489
320397.639181,-6.890932,9.430858,0.548290,0.666331,-0.741502,-0.056279,0.054866
320397.673001,-6.874797,9.466148,0.545945,0.662511,-0.744158,-0.060134,0.060762
320397.706820,-6.857908,9.493901,0.544371,0.660698,-0.745192,-0.064369,0.063433
320397.740640,-6.839557,9.522914,0.541874,0.660917,-0.744850,-0.066349,0.063129
320397.774460,-6.821701,9.549458,0.541402,0.661139,-0.744569,-0.066013,0.064456
320397.808279,-6.803455,9.567173,0.539732,0.660346,-0.744623,-0.067721,0.069949
320397.842099,-6.783842,9.583363,0.539654,0.659104,-0.744697,-0.071627,0.076671
320397.875919,-6.764130,9.602248,0.537731,0.658104,-0.744505,-0.077227,0.081530
320397.909761,-6.743420,9.617863,0.534299,0.658158,-0.743235,-0.085438,0.084445
320397.943580,-6.720727,9.636709,0.531325,0.658018,-0.741797,-0.095441,0.087408
320397.977400,-6.698998,9.639483,0.528240,0.656360,-0.741361,-0.105135,0.092320
320398.011219,-6.675011,9.656528,0.525527,0.654004,-0.741525,-0.113892,0.097203
320398.045039,-6.649459,9.669498,0.524814,0.649543,-0.743333,-0.122795,0.102333
320398.078837,-6.622268,9.678920,0.524172,0.644465,-0.745074,-0.133358,0.108378
320398.112656,-6.595989,9.681759,0.523473,0.638527,-0.747260,-0.145500,0.112764
320398.146476,-6.576924,9.652218,0.521680,0.632961,-0.748866,-0.158842,0.115455
320398.180296,-6.559566,9.645760,0.520863,0.626769,-0.751478,-0.170692,0.115348
320398.214116,-6.543191,9.648637,0.522314,0.619924,-0.755114,-0.178964,0.116052
320398.247935,-6.525290,9.660480,0.522990,0.614614,-0.757780,-0.185972,0.115905
320398.281755,-6.501250,9.685982,0.525629,0.612017,-0.758475,-0.192307,0.114757
320398.315575,-6.475428,9.714377,0.528648,0.612421,-0.757038,-0.196529,0.114934
320398.349394,-6.449759,9.740115,0.533078,0.612785,-0.755432,-0.198859,0.119464
320398.383214,-6.430925,9.755841,0.540641,0.612713,-0.753957,-0.199624,0.127600
320398.417034,-6.410001,9.775775,0.545248,0.613796,-0.750964,-0.201534,0.136718
320398.450853,-6.388880,9.799366,0.547928,0.616036,-0.746677,-0.204309,0.145709
320398.484673,-6.380668,9.805655,0.553795,0.618427,-0.742584,-0.205901,0.154016
320398.518493,-6.365809,9.817903,0.555947,0.620892,-0.739114,-0.205148,0.161610
320398.552313,-6.350278,9.833990,0.556509,0.622919,-0.735325,-0.206067,0.169722
320398.586132,-6.328502,9.856680,0.556828,0.622157,-0.732091,-0.210218,0.181029
320398.619952,-6.305294,9.884093,0.554283,0.620631,-0.729391,-0.214940,0.191332
320398.653771,-6.286903,9.907999,0.550167,0.616407,-0.729693,-0.220977,0.196873
320398.687591,-6.277270,9.925308,0.544907,0.614391,-0.730096,-0.226731,0.195132
320398.721411,-6.266700,9.945318,0.538916,0.614033,-0.730076,-0.233321,0.188454
320398.755230,-6.236383,9.993709,0.536613,0.609278,-0.730631,-0.245584,0.186139
320398.789050,-6.217817,10.020546,0.535795,0.598813,-0.733038,-0.259219,0.192052
320398.822870,-6.208415,10.045255,0.538415,0.586385,-0.738836,-0.266752,0.197779
320398.856690,-6.210402,10.057031,0.538665,0.577677,-0.744193,-0.272419,0.195586
320398.890509,-6.201393,10.076362,0.536665,0.576629,-0.744448,-0.280572,0.185944
320398.924329,-6.194729,10.091760,0.535042,0.578435,-0.742478,-0.287359,0.177662
320398.958148,-6.183594,10.110822,0.536787,0.578350,-0.741919,-0.288114,0.179045
320398.991968,-6.176591,10.123764,0.538892,0.576831,-0.740559,-0.290013,0.186362
320399.025788,-6.175263,10.132253,0.538687,0.577876,-0.735703,-0.297116,0.191106
320399.059608,-6.175784,10.134226,0.542898,0.582036,-0.728802,-0.303831,0.194344
320399.093427,-6.174026,10.135802,0.546452,0.586280,-0.722232,-0.308207,0.199163
320399.127247,-6.178213,10.130353,0.551544,0.586623,-0.717748,-0.313367,0.206186
320399.161067,-6.184851,10.116693,0.555477,0.584896,-0.712194,-0.322280,0.216360
320399.194886,-6.184269,10.116063,0.557569,0.581335,-0.706604,-0.333989,0.226302
320399.228706,-6.183336,10.114908,0.556731,0.576570,-0.701221,-0.347185,0.235198
320399.262526,-6.184469,10.122413,0.551899,0.572501,-0.693812,-0.363129,0.242910
320399.296345,-6.179594,10.125967,0.548837,0.570241,-0.683154,-0.380143,0.252224
320399.330165,-6.176019,10.126876,0.546966,0.564657,-0.672165,-0.399033,0.264820
320399.363985,-6.168895,10.131436,0.544662,0.555946,-0.660250,-0.420335,0.279844
320399.397804,-6.165404,10.130892,0.543650,0.545921,-0.648949,-0.440312,0.294891
320399.431624,-6.161780,10.127092,0.543717,0.531589,-0.638259,-0.461988,0.310814
320399.465444,-6.154533,10.127839,0.545030,0.513711,-0.626015,-0.486997,0.327171
320399.499264,-6.154793,10.121464,0.544577,0.499173,-0.611285,-0.511343,0.340126
320399.533083,-6.155583,10.116935,0.546728,0.488948,-0.594785,-0.531728,0.352740
320399.566903,-6.154910,10.111192,0.549240,0.479182,-0.581431,-0.546927,0.364957
320399.600722,-6.156195,10.102386,0.552835,0.468627,-0.572810,-0.556051,0.378265
320399.634542,-6.159301,10.088691,0.556521,0.457865,-0.564254,-0.564579,0.391444
320399.668362,-6.164233,10.069538,0.558614,0.450413,-0.549855,-0.576076,0.403638
320399.702181,-6.165456,10.054763,0.557226,0.450128,-0.533799,-0.583516,0.414671
320399.736001,-6.168713,10.041368,0.555991,0.457037,-0.520318,-0.583294,0.424447
320399.769821,-6.172884,10.032392,0.554355,0.465940,-0.508664,-0.583005,0.429262
320399.803641,-6.176622,10.025166,0.554141,0.466421,-0.503482,-0.583117,0.434663
320399.837460,-6.178440,10.020373,0.556401,0.456208,-0.507192,-0.579221,0.446245
320399.871280,-6.181187,10.015239,0.559208,0.447053,-0.510422,-0.575641,0.456345
320399.905100,-6.183000,10.009424,0.559505,0.442623,-0.505349,-0.577779,0.463550
320399.938919,-6.184007,10.003145,0.558949,0.440480,-0.494374,-0.582604,0.471322
320399.972739,-6.184339,9.996647,0.558705,0.434808,-0.484171,-0.588321,0.479999
320400.006559,-6.183859,9.990604,0.558040,0.425267,-0.472766,-0.597669,0.488295
320400.040378,-6.183038,9.985454,0.557382,0.412841,-0.459710,-0.608040,0.498515
320400.074198,-6.183312,9.980870,0.556853,0.401261,-0.448382,-0.616665,0.507609
320400.108018,-6.185271,9.976401,0.555743,0.394456,-0.440212,-0.622197,0.513311
320400.141838,-6.188293,9.972542,0.553105,0.393628,-0.431766,-0.625813,0.516713
320400.175657,-6.191736,9.970234,0.548733,0.396309,-0.421112,-0.629893,0.518497
320400.209477,-6.195343,9.969964,0.544166,0.395059,-0.411268,-0.636521,0.519257
320400.243296,-6.198740,9.971992,0.540822,0.389568,-0.401145,-0.642379,0.524089
320400.277116,-6.202052,9.976077,0.538349,0.380619,-0.390824,-0.649096,0.530152
320400.310936,-6.205477,9.981398,0.536200,0.369555,-0.378964,-0.658099,0.535464
320400.344755,-6.210130,9.987045,0.534499,0.359885,-0.368281,-0.667295,0.538117
320400.378575,-6.217216,9.991932,0.533608,0.356200,-0.363658,-0.673680,0.535752
320400.412395,-6.226169,9.995902,0.533837,0.359615,-0.365993,-0.675106,0.530055
320400.446215,-6.234588,10.000189,0.534577,0.365557,-0.367137,-0.674279,0.526238
320400.480034,-6.241150,10.004924,0.534676,0.372438,-0.364109,-0.675127,0.522415
320400.513854,-6.245367,10.009925,0.534881,0.375810,-0.357910,-0.678299,0.520171
320400.547673,-6.247492,10.015160,0.535617,0.373905,-0.348087,-0.682881,0.522211
320400.581493,-6.249156,10.019710,0.536746,0.371260,-0.341102,-0.686027,0.524578
320400.615313,-6.251035,10.022964,0.537877,0.372780,-0.338173,-0.684860,0.526916
320400.649133,-6.252808,10.025192,0.538240,0.377272,-0.336594,-0.682767,0.527446
320400.682952,-6.253796,10.026631,0.538639,0.380698,-0.335581,-0.680492,0.528569
320400.716772,-6.253686,10.027301,0.539689,0.380387,-0.336012,-0.679233,0.530136
320400.750592,-6.252358,10.027252,0.541230,0.376485,-0.337239,-0.679523,0.531767
320400.784411,-6.249775,10.026138,0.542825,0.371644,-0.338363,-0.680504,0.533203
320400.818231,-6.246023,10.023973,0.544217,0.368627,-0.338590,-0.681256,0.534192
320400.852051,-6.241164,10.020730,0.545855,0.366851,-0.339000,-0.681504,0.534838
320400.885870,-6.234748,10.016099,0.547838,0.365627,-0.339434,-0.681185,0.535807
320400.919690,-6.226226,10.010551,0.549684,0.364184,-0.337674,-0.682517,0.536206
320400.953510,-6.215620,10.005018,0.551443,0.363956,-0.333040,-0.683251,0.538320
320400.987329,-6.203311,10.000303,0.553400,0.361537,-0.326528,-0.684672,0.542120
320401.021149,-6.190244,9.997074,0.555496,0.355791,-0.318102,-0.687619,0.547179
320401.054969,-6.177696,9.994972,0.557863,0.347265,-0.309981,-0.691989,0.551788
320401.088789,-6.149040,9.986192,0.543107,0.337722,-0.305271,-0.696066,0.555198
320401.122608,-6.137320,9.984261,0.545218,0.330657,-0.303118,-0.698729,0.557282
320401.156428,-6.128386,9.982310,0.547901,0.332227,-0.303732,-0.697239,0.557880
320401.190247,-6.119811,9.980856,0.550708,0.340766,-0.306525,-0.691724,0.558067
320401.224067,-6.110328,9.981625,0.554108,0.348538,-0.307366,-0.686213,0.559606
320401.257887,-6.099565,9.984680,0.558268,0.352324,-0.307168,-0.681958,0.562538
320401.291706,-6.087933,9.989178,0.562304,0.353975,-0.306983,-0.678815,0.565397
320401.325526,-6.076208,9.994206,0.565440,0.356586,-0.308168,-0.676215,0.566226
320401.359346,-6.064882,9.999272,0.567640,0.362353,-0.313679,-0.672008,0.564545
320401.393166,-6.053410,10.004759,0.568733,0.370674,-0.321960,-0.666278,0.561264
320401.426985,-6.040816,10.011352,0.568483,0.377751,-0.330069,-0.662135,0.556719
320401.460805,-6.026402,10.019528,0.567576,0.378730,-0.336837,-0.660561,0.553862
320401.494625,-6.010662,10.028812,0.565709,0.376989,-0.343074,-0.660182,0.551670
320401.528444,-5.994362,10.038454,0.562498,0.376111,-0.350012,-0.660399,0.547636
320401.562264,-5.977775,10.048603,0.558714,0.374935,-0.357300,-0.660902,0.543110
320401.596084,-5.961438,10.059249,0.554555,0.375148,-0.364429,-0.660886,0.538224
320401.629903,-5.945741,10.069926,0.550235,0.377377,-0.372191,-0.661439,0.530621
320401.663746,-5.930310,10.080687,0.546807,0.378604,-0.378749,-0.663358,0.522651
320401.697566,-5.915305,10.091634,0.544646,0.380053,-0.384581,-0.665768,0.514208
320401.731560,-5.976778,10.158934,0.542889,0.382529,-0.388237,-0.667276,0.507628
320401.765379,-5.904025,10.176435,0.567680,0.386724,-0.388499,-0.666923,0.504704
320401.799331,-5.891099,10.190150,0.572496,0.386952,-0.387442,-0.667762,0.504232
320401.833150,-5.878070,10.204922,0.577297,0.386252,-0.385669,-0.668942,0.504564
320401.867063,-5.867598,10.222470,0.585864,0.385230,-0.384785,-0.669944,0.504691
320401.900883,-5.855996,10.234669,0.590302,0.383810,-0.384326,-0.669938,0.506129
320401.934821,-5.864635,10.232225,0.567563,0.382591,-0.384238,-0.669359,0.507881
320401.968641,-5.856655,10.247458,0.572629,0.379875,-0.384366,-0.669090,0.510172
320402.002552,-5.844265,10.261324,0.575019,0.373529,-0.382089,-0.670862,0.514226
320402.036372,-5.825175,10.273866,0.574111,0.365717,-0.377582,-0.674209,0.518773
320402.070276,-5.804101,10.284681,0.571724,0.358297,-0.372949,-0.676815,0.523883
320402.104096,-5.788515,10.294364,0.569861,0.352477,-0.367461,-0.678594,0.529379
